alpha,gamma,seed,step,profit,waste_pct,fill_rate_pct
0.3,0.99,3,95000,171.59476855655984,5.498834235860409,91.841564256019
0.3,0.99,3,100000,171.5899753492194,5.499774368231047,91.84065055507332
0.3,0.99,3,105000,171.5899753492194,5.499774368231047,91.84065055507332
0.1,0.8,1,5000,171.935428649685,5.664541211603295,91.76434046207395
0.1,0.8,1,10000,171.20549164612436,5.427020313690806,91.8191535039237
0.1,0.8,1,15000,171.07607504793208,5.459521480701227,91.82646190950366
0.1,0.8,1,20000,171.4280334155026,5.45622137153284,91.8218941560162
0.1,0.8,1,25000,171.52218570254723,5.462666917434643,91.83377031508364
0.1,0.8,1,30000,171.6026431114763,5.441377039928514,91.83285676438614
0.1,0.8,1,35000,171.5992193919474,5.440589961622395,91.83102966299114
0.1,0.8,1,40000,171.67317173377157,5.442061700526712,91.83651096717612
0.1,0.8,1,45000,171.65947685565598,5.448048895157498,91.85660908252103
0.1,0.8,1,50000,171.6892632155574,5.444115295998495,91.84747357554608
0.1,0.8,1,55000,171.6457819775404,5.4468853445681615,91.84564647415108
0.1,0.8,1,60000,171.5793618186798,5.448937950747995,91.85660908252103
0.1,0.8,1,65000,171.65434127636263,5.445842502209934,91.84838712624357
0.1,0.8,1,70000,171.59031772117228,5.449552845146184,91.84564647415108
0.1,0.8,1,75000,171.70672418515474,5.438575042554993,91.85112777833606
0.1,0.8,1,80000,171.57559572719802,5.448030696309671,91.8410787206636
0.1,0.8,1,85000,171.59168720898384,5.437992588830578,91.84564647415108
0.1,0.8,1,90000,171.59168720898384,5.437992588830578,91.84564647415108
0.1,0.8,1,95000,171.63790742262393,5.44640589878394,91.83833806857112
0.1,0.8,1,100000,171.63790742262393,5.44640589878394,91.83833806857112
0.1,0.8,1,105000,171.7012462339085,5.438575042554993,91.85112777833606
0.1,0.8,2,5000,171.35784716516022,5.659297886907833,92.03389210160312
0.1,0.8,2,10000,171.5995617639003,5.565932364066415,92.05585242661591
0.1,0.8,2,15000,171.61154478225143,5.537040340220994,92.06500256203792
0.1,0.8,2,20000,171.29005751848808,5.558267007058117,92.06591757558012
0.1,0.8,2,25000,171.2927964941112,5.5423066811882675,92.05036234536271
0.1,0.8,2,30000,171.37565050671049,5.555294802354289,92.05585242661591
0.1,0.8,2,35000,171.22945768282662,5.561552541418314,92.05493741307372
0.1,0.8,2,40000,171.27396603670226,5.5644207483057055,92.05127735890491
0.1,0.8,2,45000,171.39379622021363,5.543611937776359,92.05859746724252
0.1,0.8,2,50000,171.2701999452205,5.550705454955081,92.05859746724252
0.1,0.8,2,55000,171.32703368940017,5.559310577897938,92.04761730473611
0.1,0.8,2,60000,171.30751848808546,5.555294802354289,92.05585242661591
0.1,0.8,2,65000,171.4543960558751,5.530101025275096,92.06225752141131
0.1,0.8,2,70000,171.4054368666119,5.541003614514388,92.05768245370032
0.1,0.8,2,75000,171.3287455491646,5.5525829132520395,92.05676744015811
0.1,0.8,2,80000,171.4115995617639,5.539073941942994,92.06042749432692
0.1,0.8,2,85000,171.4287181594084,5.54345581194495,92.06134250786911
0.1,0.8,2,90000,171.44549438509998,5.546063871730845,92.06225752141131
0.1,0.8,2,95000,171.4311147630786,5.542621104018025,92.06042749432692
0.1,0.8,2,100000,171.4287181594084,5.54345581194495,92.06134250786911
0.1,0.8,2,105000,171.4119419337168,5.544394585156118,92.06042749432692
0.1,0.8,3,5000,171.3883182689674,5.541976121086773,91.80136141440907
0.1,0.8,3,10000,171.79882224048205,5.597053490054589,91.80044771346338
0.1,0.8,3,15000,172.18946863872912,5.601067227838112,91.80775732102883
0.1,0.8,3,20000,171.85086277732128,5.590745056762649,91.78674219927818
0.1,0.8,3,25000,171.74233086825527,5.622199468309958,91.7949655077893
0.1,0.8,3,30000,171.823815393043,5.609522377964,91.7995340125177
0.1,0.8,3,35000,171.83066283210078,5.597940469031871,91.80044771346338
0.1,0.8,3,40000,171.79847986852917,5.599661765396721,91.80136141440907
0.1,0.8,3,45000,171.89502875924404,5.5978352782005745,91.80227511535475
0.1,0.8,3,50000,171.9059846617365,5.591205900314746,91.80958472292019
0.1,0.8,3,55000,171.96966584497397,5.5812380200699065,91.8132395267029
0.1,0.8,3,60000,171.88509997261025,5.586928129140162,91.80684362008314
0.1,0.8,3,65000,171.97377430840865,5.5812380200699065,91.8132395267029
0.1,0.8,3,70000,171.97377430840865,5.5812380200699065,91.8132395267029
0.1,0.8,3,75000,171.86729663106,5.590791637303266,91.80136141440907
0.1,0.8,3,80000,171.86969323473022,5.5897469627068315,91.80410251724611
0.1,0.8,3,85000,171.85805258833196,5.592723445839284,91.79862031157202
0.1,0.8,3,90000,171.91112024102986,5.586303455145131,91.80227511535475
0.1,0.8,3,95000,171.86216105176663,5.590791637303266,91.80136141440907
0.1,0.8,3,100000,171.86729663106,5.590791637303266,91.80136141440907
0.1,0.8,3,105000,171.87722541769378,5.5897469627068315,91.80410251724611
0.1,0.95,1,5000,172.09668583949602,5.702404866052152,91.76799466486393
0.1,0.95,1,10000,171.3588742810189,5.5180000188038845,91.7981418378813
0.1,0.95,1,15000,171.36400986031225,5.4904136381160145,91.81458575043622
0.1,0.95,1,20000,171.45234182415777,5.452117655909125,91.84747357554608
0.1,0.95,1,25000,171.52800602574638,5.443552178737329,91.85752263321854
0.1,0.95,1,30000,171.42632155573816,5.475382402436846,91.84473292345359
0.1,0.95,1,35000,171.4338537387017,5.450390724179761,91.84656002484857
0.1,0.95,1,40000,171.36058614078334,5.4478075208337255,91.82920256159616
0.1,0.95,1,45000,171.3859216652972,5.442112886690055,91.83559741647863
0.1,0.95,1,50000,171.36606409202957,5.454032447683987,91.82920256159616
0.1,0.95,1,55000,171.352369213914,5.454989985236452,91.8438193727561
0.1,0.95,1,60000,171.2304847986853,5.489639351660336,91.82828901089866
0.1,0.95,1,65000,171.2304847986853,5.489639351660336,91.82828901089866
0.1,0.95,1,70000,171.2304847986853,5.489639351660336,91.82828901089866
0.1,0.95,1,75000,171.2304847986853,5.489639351660336,91.82828901089866
0.1,0.95,1,80000,171.2304847986853,5.489639351660336,91.82828901089866
0.1,0.95,1,85000,171.2304847986853,5.489639351660336,91.82828901089866
0.1,0.95,1,90000,171.2304847986853,5.489639351660336,91.82828901089866
0.1,0.95,1,95000,171.24931525609423,5.486136575184046,91.82737546020117
0.1,0.95,1,100000,171.24931525609423,5.486136575184046,91.82737546020117
0.1,0.95,1,105000,171.24931525609423,5.486136575184046,91.82737546020117
0.1,0.95,2,5000,171.2373322377431,5.7436676228509285,91.99729155991508
0.1,0.95,2,10000,170.9963023829088,5.703461275167156,92.00461166825269
0.1,0.95,2,15000,170.87886880306766,5.694861215303826,92.01559183075909
0.1,0.95,2,20000,171.0616954259107,5.646855770673871,92.0348071151453
0.1,0.95,2,25000,171.1089427554095,5.6322173337961186,92.0430422370251
0.1,0.95,2,30000,171.00075321829635,5.645123472421522,92.04944733182052
0.1,0.95,2,35000,171.07915639550808,5.6414248466545365,92.05219237244712
0.1,0.95,2,40000,171.12058340180772,5.629191876553633,92.04944733182052
0.1,0.95,2,45000,171.12058340180772,5.629191876553633,92.04944733182052
0.1,0.95,2,50000,171.12126814571351,5.6310151398607955,92.0485323182783
0.1,0.95,2,55000,171.12126814571351,5.6310151398607955,92.0485323182783
0.1,0.95,2,60000,171.0459463160778,5.652838612254851,92.0384671693141
0.1,0.95,2,65000,171.0428649685018,5.6538295597366295,92.03663714222971
0.1,0.95,2,70000,171.0428649685018,5.6538295597366295,92.03663714222971
0.1,0.95,2,75000,171.0428649685018,5.6538295597366295,92.03663714222971
0.1,0.95,2,80000,171.0428649685018,5.6538295597366295,92.03663714222971
0.1,0.95,2,85000,171.0428649685018,5.6538295597366295,92.03663714222971
0.1,0.95,2,90000,171.0428649685018,5.6538295597366295,92.03663714222971
0.1,0.95,2,95000,170.96446179129006,5.664712778429074,92.0320620745187
0.1,0.95,2,100000,170.96446179129006,5.664712778429074,92.0320620745187
0.1,0.95,2,105000,170.97267871815941,5.660235788446929,92.0329770880609
0.1,0.95,3,5000,171.5208162147357,5.572633181984828,91.77760518982137
0.1,0.95,3,10000,172.11962476033963,5.716645083797834,91.80044771346338
0.1,0.95,3,15000,172.14461791290057,5.685540257716962,91.81780803143131
0.1,0.95,3,20000,171.94433032046015,5.701038088265661,91.7949655077893
0.1,0.95,3,25000,172.00972336346206,5.708681738412305,91.80044771346338
0.1,0.95,3,30000,172.01759791837853,5.697901415324549,91.80318881630043
0.1,0.95,3,35000,171.93885236921392,5.7180127254640665,91.79222440495226
0.1,0.95,3,40000,171.93200493015613,5.721551772676939,91.79222440495226
0.1,0.95,3,45000,171.9751437962202,5.711497132989855,91.79770661062634
0.1,0.95,3,50000,171.9617912900575,5.71066585331519,91.79679290968066
0.1,0.95,3,55000,171.9131744727472,5.724768231805728,91.79770661062634
0.1,0.95,3,60000,171.9131744727472,5.724768231805728,91.79770661062634
0.1,0.95,3,65000,171.9131744727472,5.724768231805728,91.79770661062634
0.1,0.95,3,70000,171.9131744727472,5.724768231805728,91.79770661062634
0.1,0.95,3,75000,171.96418789372774,5.719915552427867,91.80501621819178
0.1,0.95,3,80000,171.9991098329225,5.71522402064274,91.80958472292019
0.1,0.95,3,85000,172.00356066831006,5.714285714285714,91.81049842386587
0.1,0.95,3,90000,172.00184880854562,5.714285714285714,91.81049842386587
0.1,0.95,3,95000,172.00184880854562,5.714285714285714,91.81049842386587
0.1,0.95,3,100000,172.00184880854562,5.714285714285714,91.81049842386587
0.1,0.95,3,105000,172.00184880854562,5.714285714285714,91.81049842386587
0.1,0.99,1,5000,171.7615036976171,5.511988716502116,91.7944876350913
0.1,0.99,1,10000,171.80601205149273,5.532426768412446,91.82554835880617
0.1,0.99,1,15000,171.60538208709943,5.563281029784835,91.81367219973873
0.1,0.99,1,20000,171.39071487263763,5.525215020914603,91.81184509834374
0.1,0.99,1,25000,171.39345384826075,5.5201518911196334,91.82280770671369
0.1,0.99,1,30000,171.36092851273622,5.527099799817674,91.82554835880617
0.1,0.99,1,35000,171.2630101342098,5.5318509050581754,91.8200670546212
0.1,0.99,1,40000,171.26437962202135,5.537278640448171,91.80270959136877
0.1,0.99,1,45000,171.23185428649685,5.547566007763961,91.79357408439381
0.1,0.99,1,50000,171.23185428649685,5.547566007763961,91.79357408439381
0.1,0.99,1,55000,171.2828677074774,5.539158551716359,91.80088248997377
0.1,0.99,1,60000,171.2828677074774,5.539158551716359,91.80088248997377
0.1,0.99,1,65000,171.2828677074774,5.539158551716359,91.80088248997377
0.1,0.99,1,70000,171.31710490276637,5.540254735160032,91.7972282871838
0.1,0.99,1,75000,171.35682004930158,5.5382706533693025,91.80088248997377
0.1,0.99,1,80000,171.35682004930158,5.5382706533693025,91.80088248997377
0.1,0.99,1,85000,171.34791837852643,5.540882217480802,91.80179604067128
0.1,0.99,1,90000,171.34791837852643,5.540882217480802,91.80179604067128
0.1,0.99,1,95000,171.35305395781978,5.540882217480802,91.80179604067128
0.1,0.99,1,100000,171.34860312243222,5.539994360372216,91.80179604067128
0.1,0.99,1,105000,171.34860312243222,5.539994360372216,91.80179604067128
0.1,0.99,2,5000,171.15995617639004,5.766003918370408,91.97807627552888
0.1,0.99,2,10000,171.38455217748563,5.700890764181903,92.0183368713857
0.1,0.99,2,15000,171.62147356888525,5.714044643610489,92.02016689847011
0.1,0.99,2,20000,171.73000547795124,5.698267456686417,92.0329770880609
0.1,0.99,2,25000,171.69063270336895,5.6997927859507,92.02199692555449
0.1,0.99,2,30000,171.68275814845248,5.703329364223633,92.02199692555449
0.1,0.99,2,35000,171.67317173377157,5.682564092946494,92.0293170338921
0.1,0.99,2,40000,171.69337167899207,5.6807951987997,92.0293170338921
0.1,0.99,2,45000,171.6228430566968,5.690950179571092,92.02199692555449
0.1,0.99,2,50000,171.63688030676528,5.689021417051123,92.0247419661811
0.1,0.99,2,55000,171.63688030676528,5.689021417051123,92.0247419661811
0.1,0.99,2,60000,171.6396192823884,5.689074763463144,92.0238269526389
0.1,0.99,2,65000,171.6396192823884,5.689074763463144,92.0238269526389
0.1,0.99,2,70000,171.6396192823884,5.689074763463144,92.0238269526389
0.1,0.99,2,75000,171.6396192823884,5.689074763463144,92.0238269526389
0.1,0.99,2,80000,171.6396192823884,5.689074763463144,92.0238269526389
0.1,0.99,2,85000,171.6396192823884,5.689074763463144,92.0238269526389
0.1,0.99,2,90000,171.6485209531635,5.692612075351393,92.0238269526389
0.1,0.99,2,95000,171.6485209531635,5.692612075351393,92.0238269526389
0.1,0.99,2,100000,171.6485209531635,5.692612075351393,92.0238269526389
0.1,0.99,2,105000,171.6485209531635,5.692612075351393,92.0238269526389
0.1,0.99,3,5000,171.53896192823885,5.718925108643621,91.7766914888757
0.1,0.99,3,10000,171.43419611065463,5.605773025388533,91.78765590022385
0.1,0.99,3,15000,171.71083264858942,5.607125408696305,91.7949655077893
0.1,0.99,3,20000,171.78478499041358,5.615465544450289,91.80410251724611
0.1,0.99,3,25000,171.6950835387565,5.614325172394356,91.79313810589794
0.1,0.99,3,30000,171.665639550808,5.622622011367373,91.78765590022385
0.1,0.99,3,35000,171.6560531361271,5.622622011367373,91.78765590022385
0.1,0.99,3,40000,171.65673788003286,5.632942900350357,91.79313810589794
0.1,0.99,3,45000,171.65673788003286,5.632942900350357,91.79313810589794
0.1,0.99,3,50000,171.61086003834566,5.637904149993425,91.78400109644113
0.1,0.99,3,55000,171.6495480690222,5.6341997238321575,91.78674219927818
0.1,0.99,3,60000,171.59442618460696,5.645524911700608,91.77486408698434
0.1,0.99,3,65000,171.59853464804164,5.645471880665433,91.77577778793001
0.1,0.99,3,70000,171.59853464804164,5.645471880665433,91.77577778793001
0.1,0.99,3,75000,171.606751574911,5.645471880665433,91.77577778793001
0.1,0.99,3,80000,171.606751574911,5.645471880665433,91.77577778793001
0.1,0.99,3,85000,171.606751574911,5.645471880665433,91.77577778793001
0.1,0.99,3,90000,171.66632429471377,5.636025474835146,91.7858284983325
0.1,0.99,3,95000,171.66632429471377,5.636025474835146,91.7858284983325
0.1,0.99,3,100000,171.66392769104354,5.636911862782855,91.7858284983325
0.1,0.99,3,105000,171.66392769104354,5.636911862782855,91.7858284983325
